sample_id,lay_id,country,lay.type,lay.depth.to.top,lay.depth.to.bottom,horizon.designation,texture.description,fiscal.year,submit.proj.name,taxonomic.classification.name,county.lat.ycntr,county.long.xcntr,fips.code,area.id_country,area.id_county,area.name_country,area.name_county,area.code_country,area.code_county,latitude,longitude,total_carbon,organic_carbon,nitrogen_total,ph_h2o,sand_tot_psa
131766,52804,United States,horizon,38,60,Bs,,2010,Piscataquis Co.,"Sandy-skeletal, isotic, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7929722,-69.2485,2.1889,2.19,0.12149,4.99,46.7
131773,52811,United States,horizon,18,24,E,,2010,Piscataquis Co.,"Sandy, isotic, frigid Typic Endoaquod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7915556,-68.9057778,0.42443,0.42,0.00704,4.75,73.7
131774,52812,United States,horizon,24,29,Bhs1,,2010,Piscataquis Co.,"Sandy, isotic, frigid Typic Endoaquod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7915556,-68.9057778,4.35816,4.36,0.12164,5.11,82.5
131777,52815,United States,horizon,47,61,BC,,2010,Piscataquis Co.,"Sandy, isotic, frigid Typic Endoaquod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7915556,-68.9057778,0.26836,0.27,0.01709,5.53,84.4
131784,52822,United States,horizon,11,20,Bs1,,2010,Piscataquis Co.,"Coarse-loamy, isotic, frigid Oxyaquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6526389,-68.6541111,2.50609,2.51,0.11821,5.48,62.9
131793,52831,United States,horizon,11,18,Bs1,,2010,Piscataquis Co.,"Coarse-silty, isotic, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7436944,-68.8483333,3.51702,3.52,0.1512,4.99,54.1
131800,52838,United States,horizon,6,12,E,,2010,Piscataquis Co.,"Coarse-silty, mixed, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7375278,-68.8486389,1.09945,1.1,0.05125,4.04,37.5
131801,52839,United States,horizon,12,17,Bs,,2010,Piscataquis Co.,"Coarse-silty, mixed, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7375278,-68.8486389,3.81104,3.81,0.17443,4.55,39.5
131802,52840,United States,horizon,17,28,Bs2,,2010,Piscataquis Co.,"Coarse-silty, mixed, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7375278,-68.8486389,0.70995,0.71,0.03126,5.25,43.2
131810,52848,United States,horizon,6,18,E,,2010,Piscataquis Co.,"Coarse-loamy over sandy or sandy-skeletal, mixed, frigid Typic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.7206111,-68.8382778,0.51793,0.52,0.01305,4.28,42.6
131817,52855,United States,horizon,8,14,E,,2010,Piscataquis Co.,"Coarse-loamy, isotic, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6396389,-98.9932222,0.41905,0.42,0.01303,4.65,68.4
131818,52856,United States,horizon,14,31,Bs1,,2010,Piscataquis Co.,"Coarse-loamy, isotic, frigid Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6396389,-98.9932222,1.10749,1.11,0.02733,5.32,65.2
131825,52863,United States,horizon,13,22,Bs1,,2010,Piscataquis Co.,"Coarse-loamy, isotic, frigid Oxyaquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6591944,-69.0757778,4.78623,4.79,0.21537,4.54,50.0
131833,52871,United States,horizon,11,14,Eg,,2010,Piscataquis Co.,"Coarse-silty, mixed, active, nonacid, frigid Aeric Epiaquept",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.8907222,-69.5778056,1.37707,1.3608,0.05596,4.65,4.7
131850,52888,United States,horizon,5,10,E,,2010,Piscataquis Co.,"Loamy, isotic, frigid, shallow Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6698611,-69.4595833,0.72697,0.73,0.02014,4.64,39.4
131851,52889,United States,horizon,10,25,Bs1,,2010,Piscataquis Co.,"Loamy, isotic, frigid, shallow Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6698611,-69.4595833,2.58086,2.58,0.1111,4.56,34.5
131853,52891,United States,horizon,46,56,BC,,2010,Piscataquis Co.,"Loamy, isotic, frigid, shallow Aquic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.6698611,-69.4595833,0.37901,0.38,0.05027,4.96,44.4
131857,52895,United States,horizon,10,13,Bhs,,2010,Piscataquis Co.,"Coarse-loamy over sandy or sandy-skeletal, isotic, frigid Typic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.9170278,-69.1370556,4.66425,4.66,0.23393,4.33,53.7
131858,52896,United States,horizon,13,25,Bs1,,2010,Piscataquis Co.,"Coarse-loamy over sandy or sandy-skeletal, isotic, frigid Typic Haplorthod",45.792365,-69.30463,23021,244,5492,United States,Piscataquis,US,ME021,45.9170278,-69.1370556,2.42944,2.43,0.11593,4.92,52.4
132228,53193,United States,horizon,40,64,Bkq2,,2010,Malheur Co. - MLRA 24 & 25,"Coarse-loamy, mixed, superactive, mesic Durinodic Haplocambid",43.22073,-117.56386,41045,244,6535,United States,Malheur,US,OR045,42.9208832,-117.9402695,0.45057,0.402,0.06679,7.07,13.2
132254,53219,United States,horizon,8,21,A2,,2010,Malheur Co. - MLRA 24 & 25,"Fine-loamy, mixed, superactive, frigid Vitritorrandic Argixeroll",43.22073,-117.56386,41045,244,6535,United States,Malheur,US,OR045,42.817585,-117.2060318,1.10048,1.1,0.13032,6.93,25.0
132736,53292,United States,horizon,5,13,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,39.641145,-106.108,8117,244,4565,United States,Summit,US,CO117,39.3803482,-106.1978302,8.65855,8.66,0.63504,4.77,15.0
132737,53293,United States,horizon,13,30,BE,,2010,Climate Monitoring Station SNOTEL/SCAN,,39.641145,-106.108,8117,244,4565,United States,Summit,US,CO117,39.3803482,-106.1978302,0.37134,0.37,0.01715,4.93,57.5
132747,53303,United States,horizon,3,21,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,38.70231,-106.9402,8051,244,4532,United States,Gunnison,US,CO051,38.990612,-106.7451401,1.32251,1.32,0.0733,5.56,57.2
132752,53308,United States,horizon,8,20,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,40.62811,-105.569245,8069,244,4541,United States,Larimer,US,CO069,40.5117493,-105.7654724,1.68122,1.68,0.09346,4.92,68.1
132813,53318,United States,horizon,69,101,E2,Loamy fine sand,2010,"East Texas-Hopkins, Jasper, Nacogdoches, Sabine &San Augusti","Loamy, siliceous, semiactive, thermic Grossarenic Paleudalf",33.16861,-95.585465,48223,244,7033,United States,Hopkins,US,TX223,33.16861,-95.585465,0.05108,0.05,0.02404,5.42,87.7
132985,53381,United States,horizon,130,160,2Bt4,,2010,Carvaleras Co. -  Central Sierra Foothills Area Soil Survey,"Medial over loamy, amorphic over isotic, mesic Alfic Humic Haploxerand",38.171135,-120.50774,6009,244,4453,United States,Calaveras,US,CA009,38.2900009,-120.3824997,0.23033,0.2,0.04402,6.26,29.3
133097,53437,United States,horizon,17,30,Bs1,,2010,Influence of Volcanic Ash in Puget Sound Area [MLRA 2],"Ashy, amorphic, acid, mesic Typic Vitraquand",46.974365,-122.702395,53067,244,7401,United States,Thurston,US,WA067,46.9860573,-122.6688766,0.73466,0.73,0.03344,5.71,55.1
133139,53479,United States,horizon,110,133,2Bk2,,2010,"MO 5 Soil Sampling Project - Hodgeman, Jefferson & Russell C","Fine-silty, mixed, superactive, mesic Pachic Haplustoll",38.91514,-98.76313,20167,244,5238,United States,Russell,US,KS167,38.9501953,-98.663002,3.46342,0.5548,0.07694,8.09,13.9
133278,53496,United States,horizon,0,30,A,Silty clay loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-silty, mixed, active, nonacid, mesic Fluventic Endoaquept",42.80813,-77.28761,36069,244,6320,United States,Ontario,US,NY069,42.8306503,-77.532959,2.72636,2.73,0.7665,5.84,2.7
133280,53498,United States,horizon,61,102,BC,Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-silty, mixed, active, nonacid, mesic Fluventic Endoaquept",42.80813,-77.28761,36069,244,6320,United States,Ontario,US,NY069,42.8306503,-77.532959,0.18876,0.1732,0.07205,7.35,24.2
133283,53501,United States,horizon,5,20,Bw1,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, semiactive, frigid Aquic Dystrudept",42.80813,-77.28761,36069,244,6320,United States,Ontario,US,NY069,42.6435699,-77.4371796,1.09643,1.1,0.15808,6.06,11.1
133291,53509,United States,horizon,5,15,Bw1,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, frigid Typic Dystrudept",42.80813,-77.28761,36069,244,6320,United States,Ontario,US,NY069,42.7067375,-77.4123611,1.36623,1.37,0.12171,4.8,17.1
133295,53550,United States,horizon,0,18,A,Channery Loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, superactive, mesic Typic Dystrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6639404,-77.3424149,1.92853,1.93,0.17707,5.17,37.2
133298,53553,United States,horizon,74,119,Bw3,Very channery Loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, superactive, mesic Typic Dystrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6639404,-77.3424149,0.56084,0.56,0.08675,5.54,44.5
133300,53513,United States,horizon,0,8,A,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-loamy, mixed, semiactive, acid, frigid Aeric Endoaquept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.62146,-77.2517624,4.42309,4.42,0.29739,4.71,16.3
133305,53518,United States,horizon,0,25,Ap,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, mesic Dystric Eutrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.7149506,-77.165451,2.04222,2.04,0.25922,5.88,16.9
133307,53520,United States,horizon,38,63,Bw,Very channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, mesic Dystric Eutrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.7149506,-77.165451,1.06605,1.0496,0.17767,6.54,19.9
133309,53555,United States,horizon,0,25,Ap,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, mesic Dystric Eutrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6792603,-77.1317978,2.4767,2.48,0.28151,5.37,28.4
133314,53522,United States,horizon,0,23,Ap,,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, mesic Dystric Eutrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6233101,-77.1621475,2.87921,2.88,0.3136,6.22,26.7
133318,53526,United States,horizon,0,30,Ap,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Loamy-skeletal, mixed, active, mesic Dystric Eutrudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6843872,-77.2933502,2.17013,2.17,0.27838,5.35,16.7
133321,53529,United States,horizon,0,30,Ap,Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-loamy, mixed, active, mesic Glossic Hapludalf",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6171379,-77.0006485,0.87801,0.88,0.07611,5.5,39.8
133328,53536,United States,horizon,0,30,Ap,Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-loamy, mixed, active, mesic Glossaquic Hapludalf",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.7255898,-77.2489319,1.57099,1.57,0.1569,6.98,28.0
133333,53541,United States,horizon,0,28,Ap,Channery Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-loamy, mixed, active, mesic Typic Fragiudept",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.4647713,-76.9432907,2.53802,2.54,0.24803,6.88,32.0
133338,53546,United States,horizon,0,28,Ap,Silt loam,2010,Ontario & Yates  -  MMA 12-2  Samples,"Fine-loamy, mixed, active, mesic Glossaquic Hapludalf",42.61177,-77.130585,36123,244,6347,United States,Yates,US,NY123,42.6791,-77.1206818,1.57284,1.57,0.14335,6.89,44.2
133346,53564,United States,horizon,0,15,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Xeric Haplargid,41.50059,-112.957875,49003,244,7186,United States,Box Elder,US,UT003,41.7731944,-113.2859722,1.36003,1.1752,0.1808,7.68,43.6
133351,53569,United States,horizon,0,27,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,40.32073,-110.435975,49013,244,7191,United States,Duchesne,US,UT013,40.1835823,-110.3351669,2.692,2.6396,0.26258,5.48,36.4
133360,53578,United States,horizon,0,10,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,40.32073,-110.435975,49013,244,7191,United States,Duchesne,US,UT013,40.58105,-110.5858333,1.92511,1.93,0.15478,4.98,65.7
133361,53579,United States,horizon,10,28,Bw,,2010,Climate Monitoring Station SNOTEL/SCAN,,40.32073,-110.435975,49013,244,7191,United States,Duchesne,US,UT013,40.58105,-110.5858333,0.72431,0.72,0.08171,4.97,68.6
133364,53582,United States,horizon,0,24,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Torriorthent,40.32073,-110.435975,49013,244,7191,United States,Duchesne,US,UT013,40.1795833,-110.3046389,2.97042,0.744,0.07825,8.15,38.0
133369,53587,United States,horizon,0,15,Av,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Torriorthent,39.06433,-113.03214,49027,244,7198,United States,Millard,US,UT027,39.23725,-113.4586667,6.18159,0.3504,0.0243,8.01,28.4
133373,53591,United States,horizon,0,16,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Haplocalcid,39.06433,-113.03214,49027,244,7198,United States,Millard,US,UT027,38.5945833,-113.7507222,2.00539,0.282,0.04671,8.615,74.2
133378,53596,United States,horizon,0,15,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Petrocalcic Paleustoll,37.74895,-110.22691,49037,244,7203,United States,San Juan,US,UT037,38.313466,-109.239978,3.21234,3.21,0.3696,6.36,53.4
133383,53602,United States,horizon,0,10,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Haplosalid,40.48999,-113.095905,49045,244,7207,United States,Tooele,US,UT045,39.9900278,-114.00025,1.53517,0.7588,0.10453,8.76,36.6
133384,53603,United States,horizon,10,25,AB,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Haplosalid,40.48999,-113.095905,49045,244,7207,United States,Tooele,US,UT045,39.9900278,-114.00025,2.22335,0.2904,0.00512,9.42,20.6
133390,53611,United States,horizon,0,20,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Haplocalcid,40.16018,-109.547835,49047,244,7208,United States,Uintah,US,UT047,40.16018,-109.547835,1.60217,0.5536,0.14658,8.14,30.6
133394,53615,United States,horizon,136,170,C,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Haplocalcid,40.16018,-109.547835,49047,244,7208,United States,Uintah,US,UT047,40.16018,-109.547835,1.62499,0.1056,0.03602,8.08,32.0
133395,53616,United States,horizon,0,12,C1,,2010,Climate Monitoring Station SNOTEL/SCAN,Typic Torripsamment,37.309235,-113.476185,49053,244,7211,United States,Washington,US,UT053,37.1047009,-113.3560783,0.08605,0.0924,0.01201,7.45,97.8
133398,53619,United States,horizon,0,10,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Ustic Torripsamment,37.309235,-113.476185,49053,244,7211,United States,Washington,US,UT053,37.357405,-113.1204954,0.38759,0.39,0.02604,5.93,94.6
133402,53623,United States,horizon,0,18,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Cumulic Hapludoll,40.82783,-109.52448,49009,244,7189,United States,Daggett,US,UT009,40.8386833,-110.0052667,8.07418,8.07,0.81096,4.45,10.0
133406,53627,United States,horizon,0,23,A,,2010,Climate Monitoring Station SNOTEL/SCAN,,40.82783,-109.52448,49009,244,7189,United States,Daggett,US,UT009,40.82783,-109.52448,3.88271,3.88,0.24203,4.71,32.4
133409,53630,United States,horizon,4,12,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Pachic Calciustoll,35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.3157167,-115.6953333,2.84844,2.5356,0.2099,7.43,26.7
133414,53635,United States,horizon,6,13,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Pachic Calciustoll,35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.2492667,-115.6298,6.96443,6.7932,0.33602,7.51,30.5
133415,53636,United States,horizon,13,27,AB,,2010,Climate Monitoring Station SNOTEL/SCAN,Pachic Calciustoll,35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.2492667,-115.6298,4.8669,2.6368,0.14195,7.75,34.1
133418,53639,United States,horizon,0,16,A,,2010,Climate Monitoring Station SNOTEL/SCAN,Calcic Haplustert,35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.3089444,-115.6803333,5.0938,4.7672,0.17943,7.01,33.8
133419,53640,United States,horizon,16,30,Bh,,2010,Climate Monitoring Station SNOTEL/SCAN,Calcic Haplustert,35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.3089444,-115.6803333,3.8034,2.4308,0.06845,7.68,29.2
133686,53644,United States,horizon,9,26,Bt,,2010,Sublette Co.,"Fine-loamy, mixed, superactive, frigid Petrocalcic Paleustoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.7238884,-110.2486115,1.27988,1.2296,0.19461,7.28,50.1
133693,53651,United States,horizon,0,6,A,,2010,Sublette Co.,"Fine-loamy, mixed, superactive Calcic Argicryoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.8461113,-110.2699966,2.0013,2.0,0.20125,6.45,53.3
133694,53652,United States,horizon,6,27,Bt1,,2010,Sublette Co.,"Fine-loamy, mixed, superactive Calcic Argicryoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.8461113,-110.2699966,1.083,1.08,0.13423,7.07,57.6
133697,53655,United States,horizon,77,129,Btk2,,2010,Sublette Co.,"Fine-loamy, mixed, superactive Calcic Argicryoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.8461113,-110.2699966,4.08991,0.2296,0.03072,8.55,31.8
133700,53658,United States,horizon,0,9,A,,2010,Sublette Co.,"Loamy-skeletal, mixed, superactive Calcic Argicryoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.853054,-110.2566681,2.90606,2.91,0.27047,6.72,53.7
133707,53665,United States,horizon,0,10,A,,2010,Sublette Co.,"Fine-loamy, mixed, superactive, frigid Calcidic Haplustalf",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.8711128,-109.9547195,1.41644,1.42,0.14306,6.79,54.1
133712,53670,United States,horizon,0,12,A,,2010,Sublette Co.,"Loamy-skeletal, mixed, superactive Calcic Argicryoll",42.86405,-109.83344,56035,244,7551,United States,Sublette,US,WY035,42.7122231,-110.3466644,4.63968,4.64,0.38698,6.34,32.7
133731,53675,United States,horizon,0,8,A,,2010,Pierre MLRA -  Stanley Co.,"Clayey, smectitic, acid, mesic, shallow Typic Ustorthent",44.475845,-100.529515,46117,244,6818,United States,Stanley,US,SD117,44.3688316,-100.5315552,1.23789,1.24,0.10917,4.63,2.6
133732,53676,United States,horizon,8,21,AC,,2010,Pierre MLRA -  Stanley Co.,"Clayey, smectitic, acid, mesic, shallow Typic Ustorthent",44.475845,-100.529515,46117,244,6818,United States,Stanley,US,SD117,44.3688316,-100.5315552,1.10711,1.11,0.09555,4.4,2.0
133777,53721,United States,horizon,41,65,Bw2,Loamy fine sand,2010,Dynamic Soils Properties - Yamhill Co.,"Coarse-loamy, mixed, mesic Typic Eutrudept",45.254455,-123.31727,41071,244,6548,United States,Yamhill,US,OR071,45.2822762,-123.3740845,0.441,0.44,0.00834,5.79,67.1
134598,53994,United States,horizon,0,8,Ap1,,2010,Apache Co.,"Sandy, mixed, mesic Typic Torriorthent",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.51728,0.7448,0.06263,8.63,63.8
134603,53999,United States,horizon,0,10,Ap,,2010,Apache Co.,"Sandy, mixed, mesic Typic Torriorthent",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.42601,0.1568,0.03542,8.95,42.1
134612,54008,United States,horizon,0,15,Ap,,2010,Apache Co.,"Fine-loamy, mixed, superactive, calcareous, mesic Typic Torriorthent",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.6001,0.4444,0.03863,8.31,41.6
134626,54022,United States,horizon,0,20,Ap,,2010,Apache Co.,"Fine, mixed, active, calcareous, mesic Typic Torriorthent",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.71685,0.3688,0.01732,8.35,23.0
134635,54031,United States,horizon,0,13,A,,2010,Apache Co.,"Coarse-loamy, mixed, superactive, mesic Typic Haplocambid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,36.4943047,-109.4137497,1.34648,0.4368,0.01316,8.38,52.3
134639,54035,United States,horizon,0,15,Ap,,2010,Apache Co.,"Coarse-loamy, mixed, superactive, mesic Typic Haplocalcid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,0.87182,0.4416,0.00707,8.46,65.9
134643,54039,United States,horizon,0,15,Ap,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Typic Haplocalcid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,0.70622,0.1784,0.00202,8.4,61.4
134648,54044,United States,horizon,0,28,Ap,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Typic Haplocambid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.37879,0.2304,0.01012,8.59,53.8
134653,54049,United States,horizon,0,13,A,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Ustic Haplocambid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.52672,0.7716,0.10467,7.86,67.9
134658,54054,United States,horizon,0,10,Ap1,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Ustic Haplocambid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,0.38499,0.1256,0.0,8.02,85.5
134664,54060,United States,horizon,0,10,A,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Ustic Haplocalcid",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.47181,0.9096,0.07953,7.89,74.8
134685,54082,United States,horizon,0,28,A,,2010,Apache Co.,Ustic Torriorthent,35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.08627,0.2968,0.03115,8.34,71.7
134699,54096,United States,horizon,0,10,A,,2010,Apache Co.,"Very-fine, smectitic, mesic Aridic Haplustert",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.27055,0.9148,0.08987,8.08,33.3
134703,54100,United States,horizon,0,18,Ap1,,2010,Apache Co.,"Coarse-loamy, mixed, superactive, mesic Aridic Haplustoll",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.65199,1.6176,0.1486,7.84,39.4
134723,54120,United States,horizon,0,28,Ap,,2010,Apache Co.,"Fine-loamy, mixed, superactive, mesic Pachic Haplustoll",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.50887,1.4896,0.08941,7.6,43.4
134729,54126,United States,horizon,0,15,A,,2010,Apache Co.,"Fine, smectitic, mesic Aridic Haplustert",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.24965,0.4736,0.04511,7.94,6.6
134730,54127,United States,horizon,15,46,Btss,,2010,Apache Co.,"Fine, smectitic, mesic Aridic Haplustert",35.23749,-109.52295,4001,244,4434,United States,Apache,US,AZ001,35.23749,-109.52295,1.22941,0.3828,0.03794,8.06,5.4
136203,54792,United States,horizon,3,14,Ap2,,2010,"Dynamic Soil Properties - Cochran, Hockley & Lynn Co.s","Fine-loamy, mixed, superactive, thermic Aridic Paleustalf",33.17723,-101.81643,48305,244,7074,United States,Lynn,US,TX305,33.259861,-101.9469299,0.19159,0.1792,0.01216,8.01,76.7
136286,54815,United States,horizon,0,8,Ap1,,2010,Dynamic Soil Properties - Cochran Co.,"Fine-loamy, mixed, superactive, thermic Aridic Paleustalf",33.606605,-102.82575,48079,244,6961,United States,Cochran,US,TX079,33.6013069,-102.6289139,0.66685,0.634,0.05565,7.83,77.0
136466,54889,United States,horizon,0,17,A1,,2010,Lake Champlain P Study,,44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4431648,-73.0832367,1.62165,1.62,0.11316,5.6,76.5
136467,54890,United States,horizon,17,28,A2,,2010,Lake Champlain P Study,,44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4431648,-73.0832367,0.80502,0.81,0.0796,5.56,75.8
136472,54895,United States,horizon,0,8,A,,2010,Lake Champlain P Study,"Fine, illitic, nonacid, frigid Typic Epiaquept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4444656,-73.0970993,2.04061,2.0388,0.23674,5.31,57.3
136478,54901,United States,horizon,0,13,Ap1,,2010,Lake Champlain P Study,"Fine, illitic, nonacid, frigid Typic Epiaquept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4444656,-73.0970993,1.43518,1.44,0.11699,6.45,70.1
136482,54905,United States,horizon,80,130,Cg2,,2010,Lake Champlain P Study,"Fine, illitic, nonacid, frigid Typic Epiaquept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4444656,-73.0970993,1.69043,1.69,0.13548,6.63,54.9
136483,54906,United States,horizon,0,17,Ap1,,2010,Lake Champlain P Study,"Coarse-silty, mixed, active, mesic Fluvaquentic Dystrudept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4718819,-73.1334,1.38502,1.39,0.14616,5.37,53.8
136489,54912,United States,horizon,0,8,Ap,,2010,Lake Champlain P Study,"Loamy, mixed, active, nonacid, frigid, shallow Typic Humaquept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4220123,-73.0720444,1.75289,1.75,0.21532,5.36,50.7
136490,54913,United States,horizon,8,28,Bw,,2010,Lake Champlain P Study,"Loamy, mixed, active, nonacid, frigid, shallow Typic Humaquept",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.4220123,-73.0720444,0.14977,0.15,0.02412,6.58,52.0
